season,episodeNumber,episodeTitle,sceneNumber,location,sublocation,sceneStart,sceneEnd,name,sceneDuration
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Tyrion Lannister,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Jeor Mormont,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Alliser Thorne,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Jon Snow,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Pypar,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Grenn,96
1,3,Lord Snow,9,The Wall,Castle Black,0:21:42,0:23:18,Rast,96
1,3,Lord Snow,10,The Crownlands,King's Landing,0:23:18,0:24:07,Eddard Stark,49
1,3,Lord Snow,10,The Crownlands,King's Landing,0:23:18,0:24:07,Grand Maester Pycelle,49
1,3,Lord Snow,10,The Crownlands,King's Landing,0:23:18,0:24:07,Petyr Baelish,49
1,3,Lord Snow,11,The Crownlands,King's Landing,0:24:07,0:24:42,Eddard Stark,35
1,3,Lord Snow,11,The Crownlands,King's Landing,0:24:07,0:24:42,Petyr Baelish,35
1,3,Lord Snow,11,The Crownlands,King's Landing,0:24:07,0:24:42,Catelyn Stark,35
1,3,Lord Snow,12,The Wall,Castle Black,0:24:42,0:26:42,Jon Snow,120
1,3,Lord Snow,12,The Wall,Castle Black,0:24:42,0:26:42,Rast,120
1,3,Lord Snow,12,The Wall,Castle Black,0:24:42,0:26:42,Grenn,120
1,3,Lord Snow,12,The Wall,Castle Black,0:24:42,0:26:42,Pypar,120
1,3,Lord Snow,12,The Wall,Castle Black,0:24:42,0:26:42,Tyrion Lannister,120
1,3,Lord Snow,13,The Crownlands,King's Landing,0:26:42,0:27:19,Petyr Baelish,37
1,3,Lord Snow,13,The Crownlands,King's Landing,0:26:42,0:27:19,Catelyn Stark,37
1,3,Lord Snow,13,The Crownlands,King's Landing,0:26:42,0:27:19,Eddard Stark,37
1,3,Lord Snow,14,The Crownlands,King's Landing,0:27:19,0:28:28,Cersei Lannister,69
1,3,Lord Snow,14,The Crownlands,King's Landing,0:27:19,0:28:28,Jaime Lannister,69
1,3,Lord Snow,15,The Crownlands,King's Landing,0:28:28,0:30:07,Eddard Stark,99
1,3,Lord Snow,15,The Crownlands,King's Landing,0:28:28,0:30:07,Catelyn Stark,99
1,3,Lord Snow,15,The Crownlands,King's Landing,0:28:28,0:30:07,Rodrik Cassel,99
1,3,Lord Snow,15,The Crownlands,King's Landing,0:28:28,0:30:07,Jory Cassel,99
1,3,Lord Snow,16,The Crownlands,King's Landing,0:30:07,0:34:39,Robert Baratheon,272
1,3,Lord Snow,16,The Crownlands,King's Landing,0:30:07,0:34:39,Barristan Selmy,272
1,3,Lord Snow,16,The Crownlands,King's Landing,0:30:07,0:34:39,Lancel Lannister,272
1,3,Lord Snow,16,The Crownlands,King's Landing,0:30:07,0:34:39,Jaime Lannister,272
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Khal Drogo,218
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Daenerys Targaryen,218
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Jorah Mormont,218
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Viserys Targaryen,218
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Rakharo,218
1,3,Lord Snow,17,The Dothraki Sea,NA,0:34:39,0:38:17,Irri,218
1,3,Lord Snow,18,The Wall,Castle Black,0:38:17,0:41:52,Jon Snow,215
1,3,Lord Snow,18,The Wall,Castle Black,0:38:17,0:41:52,Benjen Stark,215
1,3,Lord Snow,19,The Wall,Castle Black,0:41:52,0:45:46,Tyrion Lannister,234
1,3,Lord Snow,19,The Wall,Castle Black,0:41:52,0:45:46,Yoren,234
1,3,Lord Snow,19,The Wall,Castle Black,0:41:52,0:45:46,Benjen Stark,234
1,3,Lord Snow,20,The Dothraki Sea,Dothraki Camp,0:45:46,0:46:24,Daenerys Targaryen,38
1,3,Lord Snow,20,The Dothraki Sea,Dothraki Camp,0:45:46,0:46:24,Irri,38
1,3,Lord Snow,21,The Dothraki Sea,Dothraki Camp,0:46:24,0:48:38,Jorah Mormont,134
1,3,Lord Snow,21,The Dothraki Sea,Dothraki Camp,0:46:24,0:48:38,Rakharo,134
1,3,Lord Snow,21,The Dothraki Sea,Dothraki Camp,0:46:24,0:48:38,Irri,134
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Tyrion Lannister,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Jon Snow,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Pypar,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Grenn,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Rast,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Maester Aemon,123
1,3,Lord Snow,22,The Wall,Castle Black,0:48:38,0:50:41,Jeor Mormont,123
1,3,Lord Snow,23,The Dothraki Sea,Dothraki Camp,0:50:41,0:51:30,Drogon,49
1,3,Lord Snow,23,The Dothraki Sea,Dothraki Camp,0:50:41,0:51:30,Rhaegal,49
1,3,Lord Snow,23,The Dothraki Sea,Dothraki Camp,0:50:41,0:51:30,Viserion,49
1,3,Lord Snow,23,The Dothraki Sea,Dothraki Camp,0:50:41,0:51:30,Daenerys Targaryen,49
1,3,Lord Snow,23,The Dothraki Sea,Dothraki Camp,0:50:41,0:51:30,Khal Drogo,49
1,3,Lord Snow,24,The Wall,Castle Black,0:51:30,0:52:32,Tyrion Lannister,62
1,3,Lord Snow,24,The Wall,Castle Black,0:51:30,0:52:32,Jon Snow,62
1,3,Lord Snow,25,The Crownlands,King's Landing,0:52:32,0:56:04,Arya Stark,212
1,3,Lord Snow,25,The Crownlands,King's Landing,0:52:32,0:56:04,Syrio Forel,212
1,3,Lord Snow,25,The Crownlands,King's Landing,0:52:32,0:56:04,Eddard Stark,212
1,4,"Cripples, Bastards, and Broken Things",1,The North,Winterfell,0:01:47,0:02:36,Three-Eyed Raven,49
1,4,"Cripples, Bastards, and Broken Things",1,The North,Winterfell,0:01:47,0:02:36,Bran Stark,49
1,4,"Cripples, Bastards, and Broken Things",2,The North,Winterfell,0:02:36,0:03:30,Bran Stark,54
1,4,"Cripples, Bastards, and Broken Things",2,The North,Winterfell,0:02:36,0:03:30,Summer,54
1,4,"Cripples, Bastards, and Broken Things",2,The North,Winterfell,0:02:36,0:03:30,Old Nan,54
1,4,"Cripples, Bastards, and Broken Things",2,The North,Winterfell,0:02:36,0:03:30,Theon Greyjoy,54
1,4,"Cripples, Bastards, and Broken Things",2,The North,Winterfell,0:02:36,0:03:30,Hodor,54
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Tyrion Lannister,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Robb Stark,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Maester Luwin,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Yoren,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Grey Wind,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Hodor,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Bran Stark,103
1,4,"Cripples, Bastards, and Broken Things",3,The North,Winterfell,0:03:30,0:05:13,Theon Greyjoy,103
1,4,"Cripples, Bastards, and Broken Things",4,The North,Winterfell,0:05:13,0:06:40,Theon Greyjoy,87
1,4,"Cripples, Bastards, and Broken Things",4,The North,Winterfell,0:05:13,0:06:40,Tyrion Lannister,87
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Jon Snow,211
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Grenn,211
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Alliser Thorne,211
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Samwell Tarly,211
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Pypar,211
1,4,"Cripples, Bastards, and Broken Things",5,The Wall,Castle Black,0:06:40,0:10:11,Rast,211
1,4,"Cripples, Bastards, and Broken Things",6,Vaes Dothrak,NA,0:10:11,0:11:21,Khal Drogo,70
1,4,"Cripples, Bastards, and Broken Things",6,Vaes Dothrak,NA,0:10:11,0:11:21,Jorah Mormont,70
1,4,"Cripples, Bastards, and Broken Things",6,Vaes Dothrak,NA,0:10:11,0:11:21,Daenerys Targaryen,70
1,4,"Cripples, Bastards, and Broken Things",6,Vaes Dothrak,NA,0:10:11,0:11:21,Viserys Targaryen,70
1,4,"Cripples, Bastards, and Broken Things",7,Vaes Dothrak,NA,0:11:21,0:12:17,Jorah Mormont,56
1,4,"Cripples, Bastards, and Broken Things",7,Vaes Dothrak,NA,0:11:21,0:12:17,Daenerys Targaryen,56
1,4,"Cripples, Bastards, and Broken Things",8,Vaes Dothrak,NA,0:12:17,0:17:10,Viserys Targaryen,293
1,4,"Cripples, Bastards, and Broken Things",8,Vaes Dothrak,NA,0:12:17,0:17:10,Doreah,293
1,4,"Cripples, Bastards, and Broken Things",9,The Crownlands,King's Landing,0:17:10,0:18:53,Sansa Stark,103
1,4,"Cripples, Bastards, and Broken Things",9,The Crownlands,King's Landing,0:17:10,0:18:53,Septa Mordane,103
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Eddard Stark,144
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Petyr Baelish,144
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Renly Baratheon,144
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Grand Maester Pycelle,144
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Janos Slynt,144
1,4,"Cripples, Bastards, and Broken Things",10,The Crownlands,King's Landing,0:18:53,0:21:17,Lord Varys,144
1,4,"Cripples, Bastards, and Broken Things",11,The Crownlands,King's Landing,0:21:17,0:23:42,Grand Maester Pycelle,145
1,4,"Cripples, Bastards, and Broken Things",11,The Crownlands,King's Landing,0:21:17,0:23:42,Eddard Stark,145
1,4,"Cripples, Bastards, and Broken Things",12,The Crownlands,King's Landing,0:23:42,0:25:30,Arya Stark,108
1,4,"Cripples, Bastards, and Broken Things",12,The Crownlands,King's Landing,0:23:42,0:25:30,Eddard Stark,108
1,4,"Cripples, Bastards, and Broken Things",13,The Wall,Castle Black,0:25:30,0:27:42,Jon Snow,132
1,4,"Cripples, Bastards, and Broken Things",13,The Wall,Castle Black,0:25:30,0:27:42,Samwell Tarly,132
1,4,"Cripples, Bastards, and Broken Things",14,The Crownlands,King's Landing,0:27:42,0:29:30,Eddard Stark,108
1,4,"Cripples, Bastards, and Broken Things",14,The Crownlands,King's Landing,0:27:42,0:29:30,Petyr Baelish,108
1,4,"Cripples, Bastards, and Broken Things",15,The Crownlands,King's Landing,0:29:30,0:30:03,Hugh of the Vale,33
1,4,"Cripples, Bastards, and Broken Things",15,The Crownlands,King's Landing,0:29:30,0:30:03,Jory Cassel,33
1,4,"Cripples, Bastards, and Broken Things",16,The Crownlands,King's Landing,0:30:03,0:30:24,Jory Cassel,21
1,4,"Cripples, Bastards, and Broken Things",16,The Crownlands,King's Landing,0:30:03,0:30:24,Eddard Stark,21
1,4,"Cripples, Bastards, and Broken Things",17,The Crownlands,King's Landing,0:30:24,0:32:21,Eddard Stark,117
1,4,"Cripples, Bastards, and Broken Things",17,The Crownlands,King's Landing,0:30:24,0:32:21,Gendry,117
1,4,"Cripples, Bastards, and Broken Things",17,The Crownlands,King's Landing,0:30:24,0:32:21,Tobho Mott,117
1,4,"Cripples, Bastards, and Broken Things",18,The Crownlands,King's Landing,0:32:21,0:32:30,Jory Cassel,9
1,4,"Cripples, Bastards, and Broken Things",18,The Crownlands,King's Landing,0:32:21,0:32:30,Eddard Stark,9
1,4,"Cripples, Bastards, and Broken Things",19,The Crownlands,King's Landing,0:32:30,0:34:27,Jaime Lannister,117
1,4,"Cripples, Bastards, and Broken Things",19,The Crownlands,King's Landing,0:32:30,0:34:27,Jory Cassel,117
1,4,"Cripples, Bastards, and Broken Things",20,The Wall,Castle Black,0:34:27,0:35:28,Jon Snow,61
1,4,"Cripples, Bastards, and Broken Things",20,The Wall,Castle Black,0:34:27,0:35:28,Pypar,61
1,4,"Cripples, Bastards, and Broken Things",20,The Wall,Castle Black,0:34:27,0:35:28,Grenn,61
1,4,"Cripples, Bastards, and Broken Things",20,The Wall,Castle Black,0:34:27,0:35:28,Rast,61
1,4,"Cripples, Bastards, and Broken Things",21,The Wall,Castle Black,0:35:28,0:35:54,Rast,26
1,4,"Cripples, Bastards, and Broken Things",21,The Wall,Castle Black,0:35:28,0:35:54,Jon Snow,26
1,4,"Cripples, Bastards, and Broken Things",21,The Wall,Castle Black,0:35:28,0:35:54,Grenn,26
1,4,"Cripples, Bastards, and Broken Things",21,The Wall,Castle Black,0:35:28,0:35:54,Pypar,26
1,4,"Cripples, Bastards, and Broken Things",21,The Wall,Castle Black,0:35:28,0:35:54,Ghost,26
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Samwell Tarly,78
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Alliser Thorne,78
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Rast,78
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Jon Snow,78
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Pypar,78
1,4,"Cripples, Bastards, and Broken Things",22,The Wall,Castle Black,0:35:54,0:37:12,Grenn,78
1,4,"Cripples, Bastards, and Broken Things",23,Vaes Dothrak,NA,0:37:12,0:38:33,Viserys Targaryen,81
1,4,"Cripples, Bastards, and Broken Things",23,Vaes Dothrak,NA,0:37:12,0:38:33,Doreah,81
1,4,"Cripples, Bastards, and Broken Things",23,Vaes Dothrak,NA,0:37:12,0:38:33,Daenerys Targaryen,81
1,4,"Cripples, Bastards, and Broken Things",23,Vaes Dothrak,NA,0:37:12,0:38:33,Irri,81
1,4,"Cripples, Bastards, and Broken Things",24,The Wall,Castle Black,0:38:33,0:44:32,Samwell Tarly,359
1,4,"Cripples, Bastards, and Broken Things",24,The Wall,Castle Black,0:38:33,0:44:32,Jon Snow,359
1,4,"Cripples, Bastards, and Broken Things",24,The Wall,Castle Black,0:38:33,0:44:32,Alliser Thorne,359
1,4,"Cripples, Bastards, and Broken Things",25,Vaes Dothrak,NA,0:44:32,0:45:38,Daenerys Targaryen,66
1,4,"Cripples, Bastards, and Broken Things",25,Vaes Dothrak,NA,0:44:32,0:45:38,Jorah Mormont,66
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Robert Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Cersei Lannister,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Tommen Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Myrcella Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Barristan Selmy,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Joffrey Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Sansa Stark,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Petyr Baelish,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Septa Mordane,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Arya Stark,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Sandor Clegane,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Gregor Clegane,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Hugh of the Vale,249
1,4,"Cripples, Bastards, and Broken Things",26,The Crownlands,King's Landing,0:45:38,0:49:47,Renly Baratheon,249
1,4,"Cripples, Bastards, and Broken Things",27,The Crownlands,King's Landing,0:49:47,0:51:27,Jory Cassel,100
1,4,"Cripples, Bastards, and Broken Things",27,The Crownlands,King's Landing,0:49:47,0:51:27,Cersei Lannister,100
1,4,"Cripples, Bastards, and Broken Things",27,The Crownlands,King's Landing,0:49:47,0:51:27,Eddard Stark,100
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Catelyn Stark,184
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Rodrik Cassel,184
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Marillion,184
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Tyrion Lannister,184
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Yoren,184
1,4,"Cripples, Bastards, and Broken Things",28,The Riverlands,Crossroads Inn,0:51:27,0:54:31,Bronn,184
1,5,The Wolf and the Lion,1,The Crownlands,King's Landing,0:01:53,0:02:18,Eddard Stark,25
1,5,The Wolf and the Lion,2,The Crownlands,King's Landing,0:02:18,0:02:55,Hugh of the Vale,37
1,5,The Wolf and the Lion,2,The Crownlands,King's Landing,0:02:18,0:02:55,Eddard Stark,37
1,5,The Wolf and the Lion,2,The Crownlands,King's Landing,0:02:18,0:02:55,Barristan Selmy,37
1,5,The Wolf and the Lion,3,The Crownlands,King's Landing,0:02:55,0:03:50,Eddard Stark,55
1,5,The Wolf and the Lion,3,The Crownlands,King's Landing,0:02:55,0:03:50,Barristan Selmy,55
1,5,The Wolf and the Lion,4,The Crownlands,King's Landing,0:03:50,0:06:23,Robert Baratheon,153
1,5,The Wolf and the Lion,4,The Crownlands,King's Landing,0:03:50,0:06:23,Lancel Lannister,153
1,5,The Wolf and the Lion,4,The Crownlands,King's Landing,0:03:50,0:06:23,Eddard Stark,153
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Gregor Clegane,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Joffrey Baratheon,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Eddard Stark,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Sansa Stark,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Petyr Baelish,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Septa Mordane,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Renly Baratheon,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Grand Maester Pycelle,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Loras Tyrell,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Robert Baratheon,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Sandor Clegane,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Barristan Selmy,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Myrcella Baratheon,239
1,5,The Wolf and the Lion,5,The Crownlands,King's Landing,0:06:23,0:10:22,Tommen Baratheon,239
1,5,The Wolf and the Lion,6,The Vale,Eastern Road,0:10:22,0:13:40,Marillion,198
1,5,The Wolf and the Lion,6,The Vale,Eastern Road,0:10:22,0:13:40,Tyrion Lannister,198
1,5,The Wolf and the Lion,6,The Vale,Eastern Road,0:10:22,0:13:40,Catelyn Stark,198
1,5,The Wolf and the Lion,6,The Vale,Eastern Road,0:10:22,0:13:40,Rodrik Cassel,198
1,5,The Wolf and the Lion,6,The Vale,Eastern Road,0:10:22,0:13:40,Bronn,198
1,5,The Wolf and the Lion,7,The North,Winterfell,0:13:40,0:16:15,Bran Stark,155
1,5,The Wolf and the Lion,7,The North,Winterfell,0:13:40,0:16:15,Maester Luwin,155
1,5,The Wolf and the Lion,7,The North,Winterfell,0:13:40,0:16:15,Theon Greyjoy,155
1,5,The Wolf and the Lion,8,The North,Winterfell,0:16:15,0:17:59,Ros,104
1,5,The Wolf and the Lion,8,The North,Winterfell,0:16:15,0:17:59,Theon Greyjoy,104
1,5,The Wolf and the Lion,9,The Crownlands,King's Landing,0:17:59,0:18:13,Arya Stark,14
1,5,The Wolf and the Lion,10,The Crownlands,King's Landing,0:18:13,0:20:47,Lord Varys,154
1,5,The Wolf and the Lion,10,The Crownlands,King's Landing,0:18:13,0:20:47,Eddard Stark,154
1,5,The Wolf and the Lion,10,The Crownlands,King's Landing,0:18:13,0:20:47,Jory Cassel,154
1,5,The Wolf and the Lion,11,The Crownlands,King's Landing,0:20:47,0:22:17,Arya Stark,90
1,5,The Wolf and the Lion,11,The Crownlands,King's Landing,0:20:47,0:22:17,Lord Varys,90
1,5,The Wolf and the Lion,11,The Crownlands,King's Landing,0:20:47,0:22:17,Illyrio Mopatis,90
1,5,The Wolf and the Lion,12,The Crownlands,King's Landing,0:22:17,0:25:50,Petyr Baelish,213
1,5,The Wolf and the Lion,12,The Crownlands,King's Landing,0:22:17,0:25:50,Lord Varys,213
1,5,The Wolf and the Lion,12,The Crownlands,King's Landing,0:22:17,0:25:50,Renly Baratheon,213
1,5,The Wolf and the Lion,13,The Crownlands,King's Landing,0:25:50,0:26:51,Arya Stark,61
1,5,The Wolf and the Lion,14,The Crownlands,King's Landing,0:26:51,0:28:35,Arya Stark,104
1,5,The Wolf and the Lion,14,The Crownlands,King's Landing,0:26:51,0:28:35,Eddard Stark,104
1,5,The Wolf and the Lion,14,The Crownlands,King's Landing,0:26:51,0:28:35,Jory Cassel,104
1,5,The Wolf and the Lion,14,The Crownlands,King's Landing,0:26:51,0:28:35,Yoren,104
1,5,The Wolf and the Lion,15,The Crownlands,King's Landing,0:28:35,0:28:50,Arya Stark,15
1,5,The Wolf and the Lion,15,The Crownlands,King's Landing,0:28:35,0:28:50,Jory Cassel,15
1,5,The Wolf and the Lion,16,The Crownlands,King's Landing,0:28:50,0:29:03,Eddard Stark,13
1,5,The Wolf and the Lion,16,The Crownlands,King's Landing,0:28:50,0:29:03,Yoren,13
1,5,The Wolf and the Lion,17,The Vale,Eastern Road,0:29:03,0:30:13,Catelyn Stark,70
1,5,The Wolf and the Lion,17,The Vale,Eastern Road,0:29:03,0:30:13,Tyrion Lannister,70
1,5,The Wolf and the Lion,17,The Vale,Eastern Road,0:29:03,0:30:13,Rodrik Cassel,70
1,5,The Wolf and the Lion,17,The Vale,Eastern Road,0:29:03,0:30:13,Bronn,70
1,5,The Wolf and the Lion,17,The Vale,Eastern Road,0:29:03,0:30:13,Vardis Egen,70
1,5,The Wolf and the Lion,18,The Crownlands,King's Landing,0:30:13,0:30:31,Eddard Stark,18
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Robert Baratheon,215
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Eddard Stark,215
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Renly Baratheon,215
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Grand Maester Pycelle,215
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Lord Varys,215
1,5,The Wolf and the Lion,19,The Crownlands,King's Landing,0:30:31,0:34:06,Petyr Baelish,215
1,5,The Wolf and the Lion,20,The Crownlands,King's Landing,0:34:06,0:34:15,Eddard Stark,9
1,5,The Wolf and the Lion,21,The Crownlands,King's Landing,0:34:15,0:35:13,Eddard Stark,58
1,5,The Wolf and the Lion,21,The Crownlands,King's Landing,0:34:15,0:35:13,Jory Cassel,58
1,5,The Wolf and the Lion,21,The Crownlands,King's Landing,0:34:15,0:35:13,Petyr Baelish,58
1,5,The Wolf and the Lion,22,The Vale,The Eyrie,0:35:13,0:37:12,Catelyn Stark,119
1,5,The Wolf and the Lion,22,The Vale,The Eyrie,0:35:13,0:37:12,Tyrion Lannister,119
1,5,The Wolf and the Lion,22,The Vale,The Eyrie,0:35:13,0:37:12,Lysa Arryn,119
1,5,The Wolf and the Lion,22,The Vale,The Eyrie,0:35:13,0:37:12,Robin Arryn,119
1,5,The Wolf and the Lion,22,The Vale,The Eyrie,0:35:13,0:37:12,Vardis Egen,119
